prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
41892,0,!4530101,METOPROLOL 100MG/HYDROCHLOROTHIAZ.12.5MG,,,,,00000000,Unknown,April 2010
68881,1,98589020,Metoprolol 12.5mg capsules,Metoprolol tartrate,12.5mg,Capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2017
65227,2,20525020,Metoprolol 12.5mg/5ml oral solution,Metoprolol tartrate,2.5mg/1ml,Oral solution,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,January 2016
51447,12,20527020,Metoprolol 12.5mg/5ml oral suspension,Metoprolol tartrate,2.5mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,January 2013
20093,512,68975020,Metoprolol 200mg modified-release / Hydrochlorothiazide 25mg tablets,Metoprolol tartrate/Hydrochlorothiazide,200mg + 25mg,Modified-release tablet,Oral,00000000,Unknown,February 2009
8068,41805,64670020,Metoprolol 200mg modified-release tablets,Metoprolol tartrate,200mg,Modified-release tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
55979,9,20535020,Metoprolol 25mg/5ml oral suspension,Metoprolol tartrate,5mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,August 2013
34890,47,53461020,Metoprolol 50mg Tablet (Berk Pharmaceuticals Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
739,1336756,64666020,Metoprolol 50mg tablets,Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34094,6173,50072020,Metoprolol 50mg tablets (A A H Pharmaceuticals Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
71098,0,45140020,Metoprolol 50mg tablets (Accord Healthcare Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,December 2017
34430,688,57037020,Metoprolol 50mg tablets (Actavis UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34584,398,54125020,Metoprolol 50mg tablets (IVAX Pharmaceuticals UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
32836,657,60550020,Metoprolol 50mg tablets (Mylan),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34925,39,65979020,Metoprolol 50mg tablets (Sandoz Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34407,375,56767020,Metoprolol 50mg tablets (Teva UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
70116,8,20537020,Metoprolol 50mg/5ml oral solution,Metoprolol tartrate,10mg/1ml,Oral solution,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,September 2017
11793,2125,67160020,Metoprolol 50mg/5ml oral suspension,Metoprolol tartrate,10mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
57240,1,20539020,Metoprolol 50mg/5ml oral suspension (Special Order),Metoprolol tartrate,10mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,September 2013
14502,22,52381020,Metoprolol 5mg/5ml solution for injection ampoules,Metoprolol tartrate,1mg/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
17876,22,03667007,METOPROLOL FUMARATE 190 MG TAB,,,,,00000000,Unknown,February 2009
28493,21,03289007,METOPROLOL FUMARATE 95 MG TAB,,,,,00000000,Unknown,February 2009
47536,10,00770021,Metoprolol tartrate 12.5mg/5ml Oral suspension,Metoprolol Tartrate,12.5mg/5ml,Oral Suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2012
45289,1,91796020,Metoprolol tartrate Oral solution,Metoprolol Tartrate,,Oral Solution,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2011
15488,767,68972020,Metoprolol tartrate with chlortalidone Tablet,Metoprolol Tartrate/Chlortalidone,,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
29998,29,69479020,Metoros 190mg Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol,190mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
27719,31,69482020,Metoros ls 95mg Tablet (Geigy Pharmaceuticals),Metoprolol,95mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
4605,51402,54433020,Moducren tablets (Merck Sharp & Dohme Ltd),Timolol maleate/Hydrochlorothiazide/Amiloride hydrochloride,10mg + 25mg + 2.5mg,Tablet,Oral,00000000,Unknown,February 2009
56486,321,01094020,Monocor 10mg tablets (Dowelhurst Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction,August 2013
5968,70750,68354020,Monocor 10mg tablets (Wyeth Pharmaceuticals),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction,February 2009
3588,66249,68353020,Monocor 5mg tablets (Wyeth Pharmaceuticals),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction,February 2009
17149,1624,75020020,Monozide 10 tablets (Wyeth Pharmaceuticals),Bisoprolol fumarate/Hydrochlorothiazide,10mg + 6.25mg,Tablet,Oral,00000000,Unknown,February 2009
66779,21,36922020,Nadolol 30mg/5ml oral suspension,Nadolol,6mg/1ml,Oral suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,July 2016
23134,651,64899020,Nadolol 40mg / Bendroflumethiazide 5mg tablets,Nadolol/Bendroflumethiazide,40mg + 5mg,Tablet,Oral,00000000,Unknown,February 2009
8935,7556,64895020,Nadolol 40mg tablets,Nadolol,40mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
66464,2,31704020,Nadolol 40mg/5ml oral solution,Nadolol,8mg/1ml,Oral solution,Oral,02040000,Beta-adrenoceptor Blocking Drugs,June 2016
27946,246,64900020,Nadolol 80mg / Bendroflumethiazide 5mg tablets,Nadolol/Bendroflumethiazide,80mg + 5mg,Tablet,Oral,00000000,Unknown,February 2009
2499,22722,64896020,Nadolol 80mg tablets,Nadolol,80mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
67424,2,36157020,Nadolol 80mg/5ml oral suspension,Nadolol,16mg/1ml,Oral suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,September 2016
27086,76,06704007,NADOLOL 80MG/BENDROFLUAZIDE 5MG MG TAB,,,,,00000000,Unknown,February 2009
7528,21366,80460020,Nebilet 5mg tablets (A. Menarini Farmaceutica Internazionale SRL),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
66559,0,01220020,Nebilet 5mg tablets (Waymade Healthcare Plc),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,June 2016
59961,2735,21461021,Nebivolol 10mg tablets,Nebivolol hydrochloride,10mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2014
40761,61151,97367020,Nebivolol 2.5mg tablets,Nebivolol hydrochloride,2.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,November 2009
44808,6,77127020,Nebivolol 2.5mg tablets (A A H Pharmaceuticals Ltd),Nebivolol hydrochloride,2.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2011
47300,1,76819020,Nebivolol 2.5mg tablets (Glenmark Pharmaceuticals Europe Ltd),Nebivolol hydrochloride,2.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,June 2012
54487,7,44459020,Nebivolol 2.5mg tablets (Sigma Pharmaceuticals Plc),Nebivolol hydrochloride,2.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,April 2013
751,564004,80458020,Nebivolol 5mg tablets,Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
69115,0,75760020,Nebivolol 5mg tablets (A A H Pharmaceuticals Ltd),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,April 2017
68677,12,77740020,Nebivolol 5mg tablets (Actavis UK Ltd),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,January 2017
67595,0,25449021,Nebivolol 5mg tablets (Almus Pharmaceuticals Ltd),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,September 2016
64703,11,01227020,Nebivolol 5mg tablets (Glenmark Pharmaceuticals Europe Ltd),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,November 2015
71032,0,40509020,Nebivolol 5mg tablets (Sandoz Ltd),Nebivolol hydrochloride,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,December 2017
15117,9967,68850020,Nifedipine with atenolol 20mg + 50mg Capsule,Nifedipine/Atenolol,20mg + 50mg,Capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,February 2009
12497,4,05741007,OXPRENOLOL 10 MG TAB,,,,,00000000,Unknown,February 2009
14057,7011,65806020,Pindolol 10mg / Clopamide 5mg tablets,Clopamide/Pindolol,5mg + 10mg,Tablet,Oral,02040100,Beta-adrenoceptor Blocking Drugs With Diuretic,February 2009
25764,9,!5661101,PINDOLOL 10MG/CLOPAMIDE 5MG,,,,,00000000,Unknown,February 2009
55853,9,60484020,Pindolol 15mg Tablet (Hillcross Pharmaceuticals Ltd),Pindolol,15mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2013
14673,3353,65803020,Pindolol 15mg tablets,Pindolol,15mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
5284,26910,65802020,Pindolol 5mg tablets,Pindolol,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
21025,474,67090020,Prestim forte Tablet (LEO Pharma),Timolol Maleate/Bendroflumethiazide,,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
8623,25950,52834020,Prestim Tablet (ICN Pharmaceuticals France S.A.),Timolol maleate/Bendroflumethiazide,10mg + 2.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
25363,3537,88272020,Prestim tablets (Meda Pharmaceuticals Ltd),Timolol maleate/Bendroflumethiazide,10mg + 2.5mg,Tablet,Oral,02040100,Beta-adrenoceptor Blocking Drugs With Diuretic,February 2009
33376,1,78494020,Probeta LA 160mg Capsule (Trinity Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
14552,1777,64049020,Propanix 10mg Tablet (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
8978,473,63928020,Propanix 160mg Modified-release capsule (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
29763,59,63927020,Propanix 160mg Tablet (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
3827,2439,64050020,Propanix 40mg Tablet (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
21838,821,64051020,Propanix 80mg Tablet (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
26228,225,85670020,Propanix LA 160mg Modified-release capsule (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
32470,2,04480007,PROPRANOLOL 1 MG LIQ,,,,,00000000,Unknown,February 2009
22634,32,04485007,PROPRANOLOL 10 MG SUS,,,,,00000000,Unknown,February 2009
297,1655207,59368020,Propranolol 10mg tablets,Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
34378,39,50435020,Propranolol 10mg tablets (A A H Pharmaceuticals Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
61727,0,20139021,Propranolol 10mg tablets (Accord Healthcare Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",November 2014
34783,194,50422020,Propranolol 10mg tablets (Actavis UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
65986,0,00920020,Propranolol 10mg tablets (Alliance Healthcare (Distribution) Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",April 2016
45494,86,71577020,Propranolol 10mg tablets (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",June 2011
66555,2,00922020,Propranolol 10mg tablets (Boston Healthcare Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",June 2016
43525,31,64019020,Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",September 2010
58297,1,00918020,Propranolol 10mg tablets (Kent Pharmaceuticals Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",December 2013
36576,3,63159020,Propranolol 10mg tablets (Mylan),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
34804,557,53351020,Propranolol 10mg tablets (Teva UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
65435,0,47095020,Propranolol 10mg tablets (Waymade Healthcare Plc),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2016
5478,7154,59376020,Propranolol 10mg/5ml oral solution sugar free,Propranolol hydrochloride,2mg/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
57567,4,34143020,Propranolol 10mg/5ml oral suspension,Propranolol hydrochloride,2mg/1ml,Oral suspension,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",October 2013
46493,3,04483007,PROPRANOLOL 15 MG SYR,,,,,00000000,Unknown,December 2011
8987,2806,69746020,Propranolol 160mg modified-release / Bendroflumethiazide 5mg capsules,Propranolol hydrochloride/Bendroflumethiazide,160mg + 5mg,Modified-release capsule,Oral,00000000,Unknown,February 2009
34949,190,54245020,Propranolol 160mg Modified-release capsule (Actavis UK Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34945,4,59464020,Propranolol 160mg Modified-release capsule (Lagap),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34884,26,66703020,Propranolol 160mg Modified-release capsule (Sandoz Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
1448,522642,66308020,Propranolol 160mg modified-release capsules,Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
59597,25,75862020,Propranolol 160mg modified-release capsules (A A H Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",April 2014
3167,34168,59374020,Propranolol 160mg tablets,Propranolol hydrochloride,160mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
34214,1,50424020,Propranolol 160mg tablets (Actavis UK Ltd),Propranolol hydrochloride,160mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
68400,0,53253021,Propranolol 160mg tablets (DE Pharmaceuticals),Propranolol hydrochloride,160mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",December 2016
55849,1,63164020,Propranolol 160mg tablets (Mylan),Propranolol hydrochloride,160mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",August 2013
27486,7,66311020,Propranolol 1mg/1ml solution for injection ampoules,Propranolol hydrochloride,1mg/1ml,Solution for injection,Intravenous,02030200/06020200,Drugs For Arrhythmias/Antithyroid Drugs,February 2009
26788,1,04486007,PROPRANOLOL 2.5 MG ELI,,,,,00000000,Unknown,February 2009
4021,696,06228007,PROPRANOLOL 20 MG TAB,,,,,00000000,Unknown,February 2009
29803,2,04484007,PROPRANOLOL 3 MG ELI,,,,,00000000,Unknown,February 2009
25818,1,05678007,PROPRANOLOL 30 MG SUS,,,,,00000000,Unknown,February 2009
69661,1,34181020,Propranolol 3mg/5ml oral solution,Propranolol hydrochloride,600microgram/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",June 2017
70681,1,34163020,Propranolol 3mg/5ml oral suspension,Propranolol hydrochloride,600microgram/1ml,Oral suspension,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",November 2017
707,2135805,59369020,Propranolol 40mg tablets,Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
41555,26,50436020,Propranolol 40mg tablets (A A H Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",March 2010
59415,5,20140021,Propranolol 40mg tablets (Accord Healthcare Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",April 2014
27700,400,50423020,Propranolol 40mg tablets (Actavis UK Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
58491,0,00924020,Propranolol 40mg tablets (Alliance Healthcare (Distribution) Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",January 2014
55416,0,71580020,Propranolol 40mg tablets (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",May 2013
55228,0,00927020,Propranolol 40mg tablets (Boston Healthcare Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",May 2013
45297,1,64022020,Propranolol 40mg tablets (IVAX Pharmaceuticals UK Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",May 2011
52777,0,00925020,Propranolol 40mg tablets (Kent Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",January 2013
31776,58,63160020,Propranolol 40mg tablets (Mylan),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
57342,0,00928020,Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",October 2013
60565,1,70592020,Propranolol 40mg tablets (Ranbaxy (UK) Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",July 2014
34868,381,53352020,Propranolol 40mg tablets (Teva UK Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
56764,0,47096020,Propranolol 40mg tablets (Waymade Healthcare Plc),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",August 2013
55949,6,20600020,Propranolol 40mg/5ml oral solution,Propranolol hydrochloride,8mg/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",August 2013
3087,3504,75253020,Propranolol 40mg/5ml oral solution sugar free,Propranolol hydrochloride,8mg/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
11711,3070,75254020,Propranolol 50mg/5ml oral solution,Propranolol Hydrochloride,50mg/5ml,Oral Solution,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
54297,28,34198020,Propranolol 50mg/5ml oral solution,Propranolol hydrochloride,10mg/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",March 2013
38433,6,55581020,Propranolol 50mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd),Propranolol Hydrochloride,50mg/5ml,Oral Solution,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
